,ip,timestamp,request,status,bytes_sent,referrer,user_agent,date,endpoint
620,123.125.71.12,2012-06-24 14:25:00+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
621,220.181.108.118,2012-06-24 14:25:18+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
622,173.242.125.191,2012-06-24 14:48:58+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/robots.txt
623,173.242.125.191,2012-06-24 14:49:00+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/
624,199.58.86.206,2012-06-24 15:07:00+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/robots.txt
625,199.58.86.206,2012-06-24 15:07:03+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/
626,199.58.86.206,2012-06-24 15:07:06+02:00,GET /robots.txt HTTP/1.0,404,492,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/robots.txt
627,199.58.86.206,2012-06-24 15:07:09+02:00,GET / HTTP/1.0,200,625,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/
628,1.202.218.8,2012-06-24 15:24:11+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-24,/robots.txt
629,66.249.72.65,2012-06-24 15:24:55+02:00,GET /robots.txt HTTP/1.1,404,503,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-24,/robots.txt
630,66.249.72.65,2012-06-24 15:24:55+02:00,GET /logs/access.log HTTP/1.1,200,101094,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-24,/logs/access.log
631,123.125.71.57,2012-06-24 15:33:10+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
632,220.181.108.122,2012-06-24 15:33:49+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
633,178.154.210.252,2012-06-24 15:53:54+02:00,GET /robots.txt HTTP/1.1,404,530,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-24,/robots.txt
634,123.125.71.35,2012-06-24 16:25:35+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
635,220.181.108.119,2012-06-24 16:25:54+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
636,1.202.218.8,2012-06-24 16:55:32+02:00,GET /robots.txt HTTP/1.0,404,492,-,\,2012-06-24,/robots.txt
637,178.154.210.252,2012-06-24 16:57:31+02:00,GET /robots.txt HTTP/1.1,404,534,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-24,/robots.txt
638,180.76.5.144,2012-06-24 17:07:02+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
639,119.63.196.102,2012-06-24 17:20:05+02:00,GET /robots.txt HTTP/1.1,404,465,-,Baiduspider+(+http://www.baidu.com/search/spider.htm),2012-06-24,/robots.txt
640,123.125.71.23,2012-06-24 17:27:04+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
641,220.181.108.102,2012-06-24 17:27:26+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
642,66.249.72.4,2012-06-24 17:34:48+02:00,GET /robots.txt HTTP/1.1,404,512,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-24,/robots.txt
643,66.249.72.4,2012-06-24 17:34:48+02:00,GET /logs/ HTTP/1.1,200,727,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-24,/logs/
644,178.154.210.252,2012-06-24 18:01:08+02:00,GET /?C=D;O=D HTTP/1.1,200,661,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-24,/?C=D;O=D
645,123.125.71.27,2012-06-24 18:35:28+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
646,220.181.108.81,2012-06-24 18:36:00+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
647,1.202.218.8,2012-06-24 18:39:04+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-24,/robots.txt
648,180.76.5.53,2012-06-24 18:41:49+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
649,66.249.72.250,2012-06-24 19:25:52+02:00,GET /robots.txt HTTP/1.1,404,506,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-24,/robots.txt
650,72.14.199.244,2012-06-24 19:25:52+02:00,GET / HTTP/1.1,200,663,-,"AdsBot-Google-Mobile (+http://www.google.com/mobile/adsbot.html) Mozilla (iPhone; U; CPU iPhone OS 3 0 like Mac OS X) AppleWebKit (KHTML, like Gecko) Mobile Safari",2012-06-24,/
651,1.202.218.8,2012-06-24 20:09:18+02:00,GET /robots.txt HTTP/1.0,404,492,-,\,2012-06-24,/robots.txt
652,119.63.196.32,2012-06-24 20:13:55+02:00,GET / HTTP/1.1,200,621,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
653,123.125.71.39,2012-06-24 20:24:15+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
654,220.181.108.94,2012-06-24 20:24:32+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
655,199.58.86.209,2012-06-24 21:01:25+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/robots.txt
656,199.58.86.209,2012-06-24 21:01:26+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/
657,178.154.210.252,2012-06-24 21:15:46+02:00,GET /?C=D;O=A HTTP/1.1,200,665,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-24,/?C=D;O=A
658,178.154.210.252,2012-06-24 21:15:48+02:00,GET /?C=S;O=D HTTP/1.1,200,661,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-24,/?C=S;O=D
659,74.111.11.192,2012-06-24 21:22:41+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/robots.txt
660,74.111.11.192,2012-06-24 21:22:45+02:00,GET / HTTP/1.1,200,889,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-24,/
661,123.125.71.44,2012-06-24 21:25:26+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
662,220.181.108.96,2012-06-24 21:25:42+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
663,157.55.16.57,2012-06-24 21:32:20+02:00,GET /robots.txt HTTP/1.1,404,534,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),2012-06-24,/robots.txt
664,157.55.16.57,2012-06-24 21:48:11+02:00,GET /?C=M;O=D HTTP/1.1,200,663,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),2012-06-24,/?C=M;O=D
665,1.202.218.8,2012-06-24 21:54:34+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-24,/robots.txt
666,178.33.6.115,2012-06-24 22:07:05+02:00,GET /logs/access.log HTTP/1.1,200,106693,http://isrolab.com/,"Mozilla/5.0 (Linux; U; Android 2.2; fr-fr; Desire_A8181 Build/FRF91) App3leWebKit/53.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",2012-06-24,/logs/access.log
667,178.33.6.115,2012-06-24 22:07:42+02:00,GET /logs/ HTTP/1.1,200,724,http://isrolab.com/,"Mozilla/5.0 (Linux; U; Android 2.2; fr-fr; Desire_A8181 Build/FRF91) App3leWebKit/53.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",2012-06-24,/logs/
668,66.249.72.235,2012-06-24 22:10:37+02:00,GET /robots.txt HTTP/1.1,404,508,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-24,/robots.txt
669,66.249.72.235,2012-06-24 22:10:37+02:00,GET /logs/error.log HTTP/1.1,200,26803,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-24,/logs/error.log
670,198.136.53.234,2012-06-24 22:21:42+02:00,GET / HTTP/1.1,200,611,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1),2012-06-24,/
671,198.136.53.234,2012-06-24 22:21:42+02:00,GET / HTTP/1.1,200,606,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1),2012-06-24,/
672,123.125.71.22,2012-06-24 22:23:56+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
673,220.181.108.76,2012-06-24 22:24:12+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
674,178.154.210.252,2012-06-24 22:55:55+02:00,GET /?C=N;O=D HTTP/1.1,200,663,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-24,/?C=N;O=D
675,180.76.5.55,2012-06-24 23:07:26+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
676,178.154.210.252,2012-06-24 23:13:27+02:00,GET /?C=D;O=A HTTP/1.1,200,663,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-24,/?C=D;O=A
677,123.125.71.30,2012-06-24 23:34:13+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
678,220.181.108.86,2012-06-24 23:34:54+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-24,/
679,123.125.71.42,2012-06-25 00:34:12+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
680,220.181.108.100,2012-06-25 00:34:51+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
681,180.76.6.227,2012-06-25 00:38:52+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
682,96.2.31.16,2012-06-25 00:46:39+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-25,/robots.txt
683,96.2.31.16,2012-06-25 00:46:41+02:00,GET / HTTP/1.1,200,889,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-25,/
684,66.249.72.65,2012-06-25 01:49:28+02:00,GET /robots.txt HTTP/1.1,404,508,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-25,/robots.txt
685,66.249.72.65,2012-06-25 01:49:28+02:00,GET /logs/ HTTP/1.1,200,724,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-25,/logs/
686,70.60.35.186,2012-06-25 02:20:20+02:00,GET /logs/access.log HTTP/1.1,200,110010,http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0CEgQFjAC&url=http%3A%2F%2Fisrolab.com%2Flogs%2Faccess.log&ei=wK7nT93GPPSf6QGw14zhDg&usg=AFQjCNENV8twLEAi3TQfvJhNYQwHD7A51g,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5",2012-06-25,/logs/access.log
687,70.60.35.186,2012-06-25 02:20:21+02:00,GET /favicon.ico HTTP/1.1,404,502,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5",2012-06-25,/favicon.ico
688,123.125.71.53,2012-06-25 02:24:10+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
689,220.181.108.103,2012-06-25 02:24:26+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
690,123.125.71.32,2012-06-25 03:00:42+02:00,GET /robots.txt HTTP/1.1,404,470,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/robots.txt
691,1.202.218.8,2012-06-25 03:03:42+02:00,GET /robots.txt HTTP/1.0,404,492,-,\,2012-06-25,/robots.txt
692,66.249.72.65,2012-06-25 03:29:45+02:00,GET /robots.txt HTTP/1.1,404,503,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-25,/robots.txt
693,66.249.72.65,2012-06-25 03:29:45+02:00,GET /logs/ HTTP/1.1,200,716,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),2012-06-25,/logs/
694,199.58.86.211,2012-06-25 03:36:51+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-25,/robots.txt
695,199.58.86.211,2012-06-25 03:36:53+02:00,GET / HTTP/1.0,200,621,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-25,/
696,123.125.71.34,2012-06-25 04:35:38+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
697,220.181.108.101,2012-06-25 04:36:17+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
698,180.76.5.98,2012-06-25 04:36:57+02:00,GET / HTTP/1.1,200,621,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
699,180.76.6.230,2012-06-25 05:06:29+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
700,123.125.71.52,2012-06-25 05:27:40+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
701,220.181.108.75,2012-06-25 05:28:01+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
702,95.108.151.244,2012-06-25 06:03:25+02:00,GET /robots.txt HTTP/1.1,404,526,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/robots.txt
703,95.108.151.244,2012-06-25 06:03:25+02:00,GET /robots.txt HTTP/1.1,404,531,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/robots.txt
704,95.108.151.244,2012-06-25 06:03:26+02:00,GET /?C=D;O=A HTTP/1.1,200,658,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=D;O=A
705,95.108.151.244,2012-06-25 06:03:26+02:00,GET /?C=D;O=A HTTP/1.1,200,662,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=D;O=A
706,95.108.151.244,2012-06-25 06:03:27+02:00,GET /?C=D;O=A HTTP/1.1,200,658,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=D;O=A
707,95.108.151.244,2012-06-25 06:03:27+02:00,GET /?C=D;O=A HTTP/1.1,200,662,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=D;O=A
708,95.108.151.244,2012-06-25 06:03:28+02:00,GET /?C=M;O=A HTTP/1.1,200,658,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=M;O=A
709,95.108.151.244,2012-06-25 06:03:29+02:00,GET /?C=N;O=D HTTP/1.1,200,656,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=N;O=D
710,95.108.151.244,2012-06-25 06:03:30+02:00,GET /?C=M;O=A HTTP/1.1,200,658,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=M;O=A
711,95.108.151.244,2012-06-25 06:03:31+02:00,GET /?C=N;O=D HTTP/1.1,200,656,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=N;O=D
712,95.108.151.244,2012-06-25 06:03:32+02:00,GET /?C=S;O=A HTTP/1.1,200,658,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=S;O=A
713,95.108.151.244,2012-06-25 06:03:33+02:00,GET /logs/ HTTP/1.1,200,717,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/logs/
714,95.108.151.244,2012-06-25 06:03:34+02:00,GET /?C=S;O=A HTTP/1.1,200,658,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=S;O=A
715,95.108.151.244,2012-06-25 06:03:34+02:00,GET /?C=M;O=A HTTP/1.1,200,663,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=M;O=A
716,95.108.151.244,2012-06-25 06:03:35+02:00,GET /logs/ HTTP/1.1,200,717,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/logs/
717,95.108.151.244,2012-06-25 06:03:35+02:00,GET /?C=M;O=A HTTP/1.1,200,663,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=M;O=A
718,95.108.151.244,2012-06-25 06:03:36+02:00,GET /?C=N;O=D HTTP/1.1,200,660,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=N;O=D
719,95.108.151.244,2012-06-25 06:03:37+02:00,GET /?C=S;O=A HTTP/1.1,200,663,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=S;O=A
720,95.108.151.244,2012-06-25 06:03:38+02:00,GET /?C=N;O=D HTTP/1.1,200,660,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=N;O=D
721,95.108.151.244,2012-06-25 06:03:39+02:00,GET /?C=S;O=A HTTP/1.1,200,663,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=S;O=A
722,95.108.151.244,2012-06-25 06:03:40+02:00,GET /robots.txt HTTP/1.1,404,533,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/robots.txt
723,95.108.151.244,2012-06-25 06:03:40+02:00,GET /logs/ HTTP/1.1,200,722,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/logs/
724,95.108.151.244,2012-06-25 06:03:41+02:00,GET /?C=D;O=A HTTP/1.1,200,664,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=D;O=A
725,95.108.151.244,2012-06-25 06:03:41+02:00,GET /logs/ HTTP/1.1,200,722,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/logs/
726,95.108.151.244,2012-06-25 06:03:42+02:00,GET /?C=D;O=A HTTP/1.1,200,664,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=D;O=A
727,95.108.151.244,2012-06-25 06:03:43+02:00,GET /?C=M;O=A HTTP/1.1,200,664,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=M;O=A
728,95.108.151.244,2012-06-25 06:03:44+02:00,GET /?C=N;O=D HTTP/1.1,200,662,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=N;O=D
729,95.108.151.244,2012-06-25 06:03:45+02:00,GET /?C=M;O=A HTTP/1.1,200,664,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=M;O=A
730,95.108.151.244,2012-06-25 06:03:46+02:00,GET /?C=N;O=D HTTP/1.1,200,662,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=N;O=D
731,95.108.151.244,2012-06-25 06:03:47+02:00,GET /?C=S;O=A HTTP/1.1,200,664,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=S;O=A
732,95.108.151.244,2012-06-25 06:03:48+02:00,GET /logs/ HTTP/1.1,200,723,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/logs/
733,95.108.151.244,2012-06-25 06:03:49+02:00,GET /?C=S;O=A HTTP/1.1,200,664,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/?C=S;O=A
734,95.108.151.244,2012-06-25 06:03:50+02:00,GET /logs/ HTTP/1.1,200,722,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),2012-06-25,/logs/
735,123.125.71.28,2012-06-25 06:24:53+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
736,220.181.108.76,2012-06-25 06:25:10+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
737,180.76.6.231,2012-06-25 06:41:25+02:00,GET / HTTP/1.1,200,912,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
738,123.125.71.113,2012-06-25 07:59:33+02:00,GET /robots.txt HTTP/1.1,404,465,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/robots.txt
739,123.125.71.58,2012-06-25 07:59:33+02:00,GET /robots.txt HTTP/1.1,404,470,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/robots.txt
740,77.20.4.67,2012-06-25 08:20:08+02:00,GET /logs/?C=S;O=A HTTP/1.1,200,1301,-,findlinks/2.0.2 (+http://wortschatz.uni-leipzig.de/findlinks/),2012-06-25,/logs/?C=S;O=A
741,1.202.218.8,2012-06-25 08:35:23+02:00,GET /robots.txt HTTP/1.0,404,488,-,\,2012-06-25,/robots.txt
742,123.125.71.15,2012-06-25 08:35:35+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
743,220.181.108.100,2012-06-25 08:36:20+02:00,GET / HTTP/1.1,200,913,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
744,123.125.71.33,2012-06-25 08:52:17+02:00,GET / HTTP/1.1,200,627,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
745,193.47.80.48,2012-06-25 08:54:58+02:00,GET /robots.txt HTTP/1.1,404,468,-,Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot),2012-06-25,/robots.txt
746,193.47.80.48,2012-06-25 08:54:58+02:00,GET / HTTP/1.1,200,625,-,Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot),2012-06-25,/
747,77.75.77.11,2012-06-25 09:02:32+02:00,GET /robots.txt HTTP/1.1,404,503,-,SeznamBot/3.0 (+http://fulltext.sblog.cz/),2012-06-25,/robots.txt
748,77.75.77.11,2012-06-25 09:02:33+02:00,GET /logs/?C=S;O=A HTTP/1.1,200,717,-,SeznamBot/3.0 (+http://fulltext.sblog.cz/),2012-06-25,/logs/?C=S;O=A
749,77.75.77.11,2012-06-25 09:02:33+02:00,GET /logs/?C=N;O=D HTTP/1.1,200,714,-,SeznamBot/3.0 (+http://fulltext.sblog.cz/),2012-06-25,/logs/?C=N;O=D
750,77.75.77.11,2012-06-25 09:02:33+02:00,GET /logs/?C=D;O=A HTTP/1.1,200,717,-,SeznamBot/3.0 (+http://fulltext.sblog.cz/),2012-06-25,/logs/?C=D;O=A
751,123.125.71.53,2012-06-25 09:25:10+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
752,220.181.108.90,2012-06-25 09:25:22+02:00,GET / HTTP/1.1,200,908,-,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),2012-06-25,/
753,199.58.86.209,2012-06-25 10:02:59+02:00,GET /robots.txt HTTP/1.0,404,488,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+),2012-06-25,/robots.txt
